XXXX

"(0.7568590443655355,)"
"(0.741952866513208,)"
"(0.7574897627562087,)"
"(0.7753997474711463,)"
"(0.7589877119522221,)"
"(0.7596184261982014,)"
"(0.7749151723669064,)"
"(0.7753189853485057,)"
"(0.7770957567833907,)"
"(0.776853470415469,)"
"(0.7555187723494523,)"
"(0.7767727071086302,)"
"(0.7760458480048653,)"
"(0.7409517877543998,)"
"(0.7568590439708027,)"
"(0.755991810204967,)"
"(0.7744305996310632,)"
"(0.7568590445629019,)"
"(0.7746728859989849,)"
"(0.7576474405282381,)"
"(0.5971962234655105,)"
"(0.5970873903846278,)"
"(0.5969072940185498,)"
"(0.5967507532793789,)"
"(0.5965964488853381,)"
"(0.5955588821179535,)"
"(0.5954144919390842,)"
"(0.5952399117705569,)"
"(0.5949111763014596,)"
"(0.5947125931953051,)"
"(0.5943312301861866,)"
"(0.5941796093423445,)"
"(0.5940037619570665,)"
"(0.5935936252557652,)"
"(0.5930938876526874,)"
"(0.5928974663340226,)"
"(0.5924805462274841,)"
"(0.5923044751925108,)"
"(0.5920403686484068,)"
"(0.591873540971009,)"
"(0.5915076084023709,)"
"(0.5912977693417765,)"
"(0.5911007516636738,)"
"(0.5908865890436785,)"
"(0.5904719052542287,)"
"(0.5896261381186486,)"
"(0.5889551748072394,)"
"(0.5884784710989504,)"
"(0.5882968838732245,)"
"(0.5877851447931189,)"
"(0.5874275610880777,)"
"(0.5868810849100546,)"
"(0.586437031104107,)"
"(0.5859454932796526,)"
"(0.5854862326316518,)"
"(0.5851809036515204,)"
"(0.5846851914274164,)"
"(0.5841955171754684,)"
"(0.5836849708553096,)"
"(0.5831603357628432,)"
"(0.5823610090903276,)"
"(0.5818360013362709,)"
"(0.5813264240714134,)"
"(0.5810683555303395,)"
"(0.5804584430447959,)"
"(0.57987752792379,)"
"(0.5793950098437549,)"
"(0.5785032495736754,)"
"(0.5773252434464887,)"
"(0.5770120874719713,)"
"(0.5764035168055721,)"
"(0.5757840628579368,)"
"(0.5752076203062442,)"
"(0.5748586836064217,)"
"(0.5742299117466861,)"
"(0.5735928655826937,)"
"(0.5729505268496023,)"
"(0.572305877336387,)"
"(0.5716536243699962,)"
"(0.571348742693504,)"
"(0.5706431167721386,)"
"(0.5703047652180202,)"
"(0.5696492323684766,)"
"(0.5693122225789775,)"
"(0.5686129328617464,)"
"(0.5679825955665945,)"
"(0.5668962775717417,)"
"(0.5664940424539079,)"
"(0.5658268808486924,)"
"(0.5629424318647717,)"
"(0.5625834318153773,)"
"(0.5618177241298207,)"
"(0.5614458281206083,)"
"(0.5607366241638463,)"
"(0.5603725551606333,)"
"(0.5595794156084116,)"
"(0.5572909394606558,)"
"(0.5569425245854321,)"
"(0.5565365623452456,)"
"(0.5561774131937413,)"
"(0.5553839009222881,)"
"(0.5545619130691167,)"
"(0.5537672825983313,)"
"(0.5529230063811733,)"
"(0.5521174925825573,)"
"(0.5513094443437834,)"
"(0.5505104903733627,)"
"(0.5496660650641502,)"
"(0.5488074019800819,)"
"(0.5478791901105312,)"
"(0.5471072207344356,)"
"(0.5457962295674966,)"
"(0.5449185579902733,)"
"(0.544500967009427,)"
"(0.5436196427992285,)"
"(0.5432132332825947,)"
"(0.5422924011653978,)"
"(0.5414011627104283,)"
"(0.5405138750446432,)"
"(0.539654391936005,)"
"(0.5387577118670428,)"
"(0.5382874933358366,)"
"(0.5373891732440763,)"
"(0.5364561160813073,)"
"(0.5355088956907014,)"
"(0.5346311495085349,)"
"(0.5337328295068478,)"
"(0.5332646982144131,)"
"(0.5324107313888666,)"
"(0.5314213195648566,)"
"(0.5305033201363658,)"
"(0.5295515525836834,)"
"(0.5243203348886344,)"
"(0.523852203628207,)"
"(0.5227825087529138,)"
"(0.5219152732211259,)"
"(0.5214229154083572,)"
"(0.5204458777631866,)"
"(0.5194628766690859,)"
"(0.5189539702742875,)"
"(0.5179977301130617,)"
"(0.5165457032539331,)"
"(0.515573585456789,)"
"(0.5145849935820047,)"
"(0.5140838396757866,)"
"(0.5131106036822844,)"
"(0.5120671480615655,)"
"(0.511044564509199,)"
"(0.5095325303278125,)"
"(0.5090639518043921,)"
"(0.508075359941646,)"
"(0.5070983222682922,)"
"(0.5060977289889919,)"
"(0.5055370150794504,)"
"(0.5045966526572456,)"
"(0.502121371316634,)"
"(0.5016035942772603,)"
"(0.5010727722023006,)"
"(0.500090069244865,)"
"(0.49908164892769974,)"
"(0.4981380811135609,)"
"(0.4970615283341641,)"
"(0.49608926143236076,)"
"(0.49561375036703675,)"
"(0.49313817089641643,)"
"(0.4908481294108235,)"
"(0.4903857379164909,)"
"(0.48990590340308304,)"
"(0.48942793240312404,)"
"(0.488876760028186,)"
"(0.48783568976690017,)"
"(0.48641206382223184,)"
"(0.4858623823225204,)"
"(0.48538448586915517,)"
"(0.4844140080160659,)"
"(0.4833862809635701,)"
"(0.48243436436854314,)"
"(0.48151174322840784,)"
"(0.4760791841870879,)"
"(0.47558898811478967,)"
"(0.4740984969244989,)"
"(0.4736423670905393,)"
"(0.47262060347578544,)"
"(0.47169119889061634,)"
"(0.4707521036790725,)"
"(0.4697543429603082,)"
"(0.4693050711113198,)"
"(0.4683955695808394,)"
"(0.46739900156820463,)"
"(0.46415495611030444,)"
"(0.46366468548858,)"
"(0.46279774805536006,)"
"(0.46234251274271254,)"
"(0.4613504918706275,)"
"(0.460496077710851,)"
"(0.45959649032147243,)"
"(0.45867647818961566,)"
"(0.45825098557884913,)"
"(0.457331718850899,)"
"(0.45648162818665067,)"
"(0.4555704120714829,)"
"(0.4547013128714505,)"
"(0.4495275673799788,)"
"(0.4491359173851892,)"
"(0.4486269364058416,)"
"(0.44790640181704333,)"
"(0.44712712720615466,)"
"(0.44625370448850066,)"
"(0.4454729390076255,)"
"(0.44497618313489024,)"
"(0.4442085372476664,)"
"(0.4437976551190905,)"
"(0.4430419361314265,)"
"(0.44223448419260825,)"
"(0.441451855149707,)"
"(0.4411084345924847,)"
"(0.4402915156999299,)"
"(0.4395088866050525,)"
"(0.43874347707513867,)"
"(0.437952499136067,)"
"(0.4372520167284267,)"
"(0.43683576750483505,)"
"(0.43605820737128237,)"
"(0.43129772961467117,)"
"(0.4308470414039099,)"
"(0.4301602003915766,)"
"(0.4294686631402658,)"
"(0.4283744434907085,)"
"(0.4280454098714919,)"
"(0.4273730301820229,)"
"(0.42705398528378374,)"
"(0.42635916812326125,)"
"(0.42565361676180236,)"
"(0.42488947443688435,)"
"(0.42427240582786324,)"
"(0.4239055787854989,)"
"(0.42324669141018734,)"
"(0.422911694309042,)"
"(0.4221789346399735,)"
"(0.4215588097596811,)"
"(0.42082813734737046,)"
"(0.42055665101748924,)"
"(0.4198219532549547,)"
"(0.4195916147936881,)"
"(0.4188937413167161,)"
"(0.41827011290159294,)"
"(0.41470202811528567,)"
"(0.413793346556691,)"
"(0.41313721730408925,)"
"(0.4128374791050663,)"
"(0.4122037873008581,)"
"(0.41162704659380595,)"
"(0.41103338452147825,)"
"(0.41041996854458257,)"
"(0.4097477379696865,)"
"(0.40924777670572526,)"
"(0.4085850876376742,)"
"(0.4080641052223699,)"
"(0.40744584391146804,)"
"(0.40685807077079295,)"
"(0.4062931078650146,)"
"(0.4057206905848027,)"
"(0.4051303829743704,)"
"(0.40456430192491827,)"
"(0.4042723161760953,)"
"(0.40371853477276815,)"
"(0.40318756354103147,)"
"(0.4025873416451819,)"
"(0.3993948054560256,)"
"(0.3988577216304782,)"
"(0.39858854616583733,)"
"(0.3980270122135978,)"
"(0.397573864104599,)"
"(0.39705683246927354,)"
"(0.39651251794674625,)"
"(0.39593935528018914,)"
"(0.3955268332064254,)"
"(0.39529604744562685,)"
"(0.39329955681400497,)"
"(0.39304842081936664,)"
"(0.3928112243524517,)"
"(0.3925046281380083,)"
"(0.3923525599838708,)"
"(0.3918241232472422,)"
"(0.3914182355057804,)"
"(0.3856446408396734,)"
"(0.38539805193474164,)"
"(0.3851563083074495,)"
"(0.3849432638407585,)"
"(0.38475578767289986,)"
"(0.38454468133975467,)"
"(0.38434341469289024,)"
"(0.3840948876634766,)"
"(0.38386067289971226,)"
"(0.38345485974775645,)"
"(0.3830664896651527,)"
"(0.3828023085169553,)"
"(0.38244561932402055,)"
"(0.3817942608074215,)"
"(0.3816025357280174,)"
"(0.3811622835568848,)"
"(0.3809543080339571,)"
"(0.38059120806692615,)"
"(0.3803376866564882,)"
"(0.37998502274806367,)"
"(0.3796055233028124,)"
"(0.3791552823789785,)"
"(0.3787786155826369,)"
"(0.378598146504692,)"
"(0.3781905442671998,)"
"(0.37757377380518237,)"
"(0.37716773696614253,)"
"(0.3756460865460724,)"
"(0.37532853255450044,)"
"(0.3751184697809047,)"
"(0.3747154146971333,)"
"(0.3743517183899254,)"
"(0.37421075723130015,)"
"(0.37386196958401907,)"
"(0.37349722968100585,)"
"(0.37294374641491024,)"
"(0.37271064982385266,)"
"(0.37237192549300324,)"
"(0.37219570536611696,)"
"(0.37181963491009395,)"
"(0.3714531805533961,)"
"(0.37132854430147144,)"
"(0.3709789366796137,)"
"(0.3706362615465504,)"
"(0.3701319022479732,)"
"(0.36994032622833334,)"
"(0.36963581722532796,)"
"(0.36926265396367547,)"
"(0.3681304172551545,)"
"(0.36777044814606846,)"
"(0.36752743730259213,)"
"(0.3672513292755121,)"
"(0.36689724903633036,)"
"(0.3667640403566549,)"
"(0.3664228561209116,)"
"(0.36613668473547895,)"
"(0.36577425572404826,)"
"(0.3654516327401358,)"
"(0.365118648232456,)"
"(0.3648242771433193,)"
"(0.36452662611678766,)"
"(0.3642093702167026,)"
"(0.36387951657985546,)"
"(0.3635964014969932,)"
"(0.3633928240311996,)"
"(0.36329092344760877,)"
"(0.3630277114117874,)"
"(0.36268950886942264,)"
"(0.36256330726564007,)"
"(0.3615202987613326,)"
"(0.3612075154906096,)"
"(0.3608918995813154,)"
"(0.36060841178021297,)"
"(0.3603968581697709,)"
"(0.3600009591953145,)"
"(0.3597900019604554,)"
"(0.35949369271369674,)"
"(0.35930211671360107,)"
"(0.359100328250352,)"
"(0.35898314634552725,)"
"(0.3586942914123035,)"
"(0.35853715436283834,)"
"(0.3582914599792187,)"
"(0.3579376034055941,)"
"(0.3577164337072984,)"
"(0.35756622915130126,)"
"(0.35731024779787246,)"
"(0.35711613728553215,)"
"(0.3568456945701507,)"
"(0.35659202406567536,)"
"(0.3563437206235005,)"
"(0.35477003911107896,)"
"(0.3545849483196483,)"
"(0.3544541250003973,)"
"(0.3542102942156261,)"
"(0.3539162212722185,)"
"(0.3537082457600542,)"
"(0.3535215150417053,)"
"(0.35332397550997074,)"
"(0.35304779296051464,)"
"(0.3529356054418127,)"
"(0.35264906133587387,)"
"(0.35241469753302246,)"
"(0.35213165699675397,)"
"(0.35202558199241146,)"
"(0.3518003870104553,)"
"(0.35167083091588597,)"
"(0.35141179328240507,)"
"(0.3511432141229599,)"
"(0.35099315862984276,)"
"(0.35077892147897405,)"
"(0.35054873206812454,)"
"(0.3488911148798006,)"
"(0.3487300270265637,)"
"(0.34866949794088875,)"
"(0.34839100452052735,)"
"(0.3481503790537623,)"
"(0.3480639089685763,)"
"(0.34783863940093795,)"
"(0.3475543316265335,)"
"(0.34750893479241446,)"
"(0.347300884733798,)"
"(0.34712809359769786,)"
"(0.346965216694189,)"
"(0.34668687235441065,)"
"(0.34661933624510227,)"
"(0.3463826615547755,)"
"(0.3461285437618149,)"
"(0.3458599646046357,)"
"(0.3457698418776938,)"
"(0.3455029771921855,)"
"(0.3453366712919423,)"
"(0.3451155016274948,)"
"(0.3438327621773096,)"
"(0.3437632879136366,)"
"(0.3436121888594122,)"
"(0.3434281416751168,)"
"(0.34315918978709287,)"
"(0.3430631781405364,)"
"(0.3428083894782249,)"
"(0.3425594897093274,)"
"(0.342442233246154,)"
"(0.342245886448449,)"
"(0.34198602880484374,)"
"(0.3418263572924193,)"
"(0.3417479378421091,)"
"(0.34155688362426656,)"
"(0.34130112586756534,)"
"(0.3411189422865088,)"
"(0.3409160356525357,)"
"(0.3408342617682302,)"
"(0.34065438903598544,)"
"(0.3405293055335309,)"
"(0.3403194664260588,)"
"(0.340130275756788,)"
"(0.33886661934663503,)"
"(0.33881719720987785,)"
"(0.33876717872189704,)"
"(0.3385727700367774,)"
"(0.33841600567255387,)"
"(0.33826736651670863,)"
"(0.33807497052164237,)"
"(0.3378629696497653,)"
"(0.33777284688387665,)"
"(0.3375832835106698,)"
"(0.33749360803269995,)"
"(0.3372844398030762,)"
"(0.3371166430574892,)"
"(0.33688317374720006,)"
"(0.3368552946005472,)"
"(0.3367044191369606,)"
"(0.3365539909319764,)"
"(0.33627601930760576,)"
"(0.336149370417179,)"
"(0.33594221484602643,)"
"(0.3358730387920967,)"
"(0.3346502320401069,)"
"(0.33451135800709525,)"
"(0.3343476611240529,)"
"(0.33427990135400265,)"
"(0.3340724476147443,)"
"(0.3339243302735842,)"
"(0.3337025641997055,)"
"(0.33366529263585465,)"
"(0.33343033241309167,)"
"(0.3333465458405739,)"
"(0.33314088119534946,)"
"(0.33300521252297294,)"
"(0.33288199262064144,)"
"(0.3327074124250638,)"
"(0.3325318631620051,)"
"(0.33247535941494094,)"
"(0.33230860627578107,)"
"(0.332098096240892,)"
"(0.33194170460354766,)"
"(0.3318900461485689,)"
"(0.33169407207533547,)"
"(0.3304682835670859,)"
"(0.33045613303355115,)"
"(0.33022609268657305,)"
"(0.3301840503564118,)"
"(0.3300355602848319,)"
"(0.32996526603312787,)"
"(0.3296967614198516,)"
"(0.3295733178615935,)"
"(0.3295012345638663,)"
"(0.32946105580394547,)"
"(0.3292818539212243,)"
"(0.3290897560582911,)"
"(0.32893686796753235,)"
"(0.32882400956602514,)"
"(0.3287561006805522,)"
"(0.32858293684207385,)"
"(0.3283374660168015,)"
"(0.3281967284663755,)"
"(0.328154238857926,)"
"(0.3279950891297374,)"
"(0.32792054588151326,)"
"(0.3277449220885724,)"
"(0.32665890213889537,)"
"(0.32660232384580384,)"
"(0.3264408632634217,)"
"(0.32638331591502884,)"
"(0.32623109869036365,)"
"(0.32602588125134063,)"
"(0.32594537456891526,)"
"(0.3258441448971627,)"
"(0.32568693328764936,)"
"(0.3256266278087574,)"
"(0.32544258064386455,)"
"(0.32537176461925466,)"
"(0.3252596516264693,)"
"(0.3250969237941963,)"
"(0.32499658864956243,)"
"(0.32484847130302064,)"
"(0.3247502233559456,)"
"(0.3245564110306887,)"
"(0.3245001309047116,)"
"(0.3243080330582068,)"
"(0.3242416150743026,)"
"(0.3231932394378739,)"
"(0.32308485362692363,)"
"(0.32304631479420426,)"
"(0.32293323274640084,)"
"(0.3228799343528906,)"
"(0.3227223499764183,)"
"(0.32251653621562953,)"
"(0.32244117303786535,)"
"(0.3222668909907076,)"
"(0.32212861336882676,)"
"(0.3220287254846365,)"
"(0.32191452525676184,)"
"(0.3218718865681542,)"
"(0.3217218311121427,)"
"(0.321583255279952,)"
"(0.3213599983546396,)"
"(0.32122701327480746,)"
"(0.3211447921627736,)"
"(0.3209242933290136,)"
"(0.32085884438653156,)"
"(0.32070290002181057,)"
"(0.3203021557205708,)"
"(0.3202313397009177,)"
"(0.32010536166610437,)"
"(0.3199323468839913,)"
"(0.3198704015154283,)"
"(0.31972794943724797,)"
"(0.31956805427158774,)"
"(0.3194537795332335,)"
"(0.319318707227801,)"
"(0.3191799078012903,)"
"(0.3190270942173289,)"
"(0.31894792931595106,)"
"(0.3187822943272629,)"
"(0.31869791143510373,)"
"(0.3185229584990509,)"
"(0.3184103237305272,)"
"(0.3183133430203135,)"
"(0.31822180396289773,)"
"(0.31810395114609313,)"
"(0.31801710830556135,)"
"(0.317888148576803,)"
"(0.31776813399757614,)"
"(0.3175805833016765,)"
"(0.31747704280093947,)"
"(0.317397281554003,)"
"(0.3173102151259492,)"
"(0.31717730457656573,)"
"(0.317043350429111,)"
"(0.3169986244971998,)"
"(0.31681278826843906,)"
"(0.31671834202769944,)"
"(0.31657134285882127,)"
"(0.3165179699133354,)"
"(0.31639646449966985,)"
"(0.31621897712671665,)"
"(0.31611908920952786,)"
"(0.3160454405542778,)"
"(0.315948832516418,)"
"(0.3157853592850535,)"
"(0.3157895336899433,)"
"(0.3156372419312889,)"
"(0.31553191238013834,)"
"(0.3154571455571384,)"
"(0.31497760911170763,)"
"(0.31489479158613537,)"
"(0.31480287980708044,)"
"(0.3147375799783216,)"
"(0.31465886234333557,)"
"(0.31458685363270683,)"
"(0.3144375436080772,)"
"(0.3144261384749085,)"
"(0.31428599725007206,)"
"(0.314117827775623,)"
"(0.3140019876381083,)"
"(0.3139412349037296,)"
"(0.31379505572330724,)"
"(0.31367735196895774,)"
"(0.31353512355562646,)"
"(0.31346393477567075,)"
"(0.3133419820896651,)"
"(0.3132114569451762,)"
"(0.3131431754000956,)"
"(0.3130341186515314,)"
"(0.31289435013955336,)"
"(0.31255883118350153,)"
"(0.3125805232721753,)"
"(0.3125358718899736,)"
"(0.31238044929051084,)"
"(0.31231872750663736,)"
"(0.3121923767831834,)"
"(0.312129760491877,)"
"(0.31203777419851864,)"
"(0.3119272266009283,)"
"(0.31178589270154466,)"
"(0.31173162523474673,)"
"(0.3115650211611577,)"
"(0.3114260726363609,)"
"(0.3113866393013071,)"
"(0.31123867104016356,)"
"(0.31114586474900213,)"
"(0.31106409082617476,)"
"(0.3110308445723265,)"
"(0.3109451198933132,)"
"(0.31074012606532186,)"
"(0.310730062747049,)"
"(0.3106116135630172,)"
"(0.3103024083636633,)"
"(0.31024530826650853,)"
"(0.3101680069612883,)"
"(0.31011858483798543,)"
"(0.31000147744902207,)"
"(0.30994750816236794,)"
"(0.30984612941328965,)"
"(0.3097426634036297,)"
"(0.3097035282688304,)"
"(0.30958373731805505,)"
"(0.3094371108330023,)"
"(0.3094145242499251,)"
"(0.30923301159005406,)"
"(0.30917732778414314,)"
"(0.3090968956457623,)"
"(0.3090324903269856,)"
"(0.308905245090717,)"
"(0.3088052826467618,)"
"(0.3087204524618687,)"
"(0.30857695679892977,)"
"(0.30848355416674167,)"
"(0.30825768826430816,)"
"(0.30817337989339205,)"
"(0.3080806481510904,)"
"(0.30801117387622906,)"
"(0.3079241819739503,)"
"(0.30788631401242295,)"
"(0.30774773820076784,)"
"(0.3076793820919569,)"
"(0.30758023963518294,)"
"(0.30745254712331693,)"
"(0.3073819546916107,)"
"(0.30729451551274317,)"
"(0.3072290666089246,)"
"(0.3070916834801726,)"
"(0.3070380123626155,)"
"(0.3069654072756956,)"
"(0.30683503118219024,)"
"(0.30675929529383356,)"
"(0.3066539657575536,)"
"(0.30658814411269336,)"
"(0.3065433436399949,)"
"(0.30629190939836604,)"
"(0.3062236278384149,)"
"(0.30614901007390455,)"
"(0.3061214290971986,)"
"(0.30604241332682214,)"
"(0.3059493833886564,)"
"(0.3058424884112951,)"
"(0.305797464343002,)"
"(0.30574371870887557,)"
"(0.3056146098838138,)"
"(0.30552023817678015,)"
"(0.3054084233661214,)"
"(0.30533552011109577,)"
"(0.3052786436588209,)"
"(0.3052401047860218,)"
"(0.30510093265798266,)"
"(0.30502691125645076,)"
"(0.3049210598807014,)"
"(0.3048515856195776,)"
"(0.30474401978022986,)"
"(0.3046032822272545,)"
"(0.30452598092033484,)"
"(0.3044427907064052,)"
"(0.3043760745308856,)"
"(0.30421327217156297,)"
"(0.30417570239485303,)"
"(0.3041238948532013,)"
"(0.30411860229132515,)"
"(0.303908986810605,)"
"(0.30388684746941863,)"
"(0.3037663111133204,)"
"(0.30372352331155605,)"
"(0.3036600125186234,)"
"(0.2983777320313119,)"
"(0.3034599385406412,)"
"(0.30339545867357115,)"
"(0.3033500618861882,)"
"(0.3032388434043764,)"
"(0.303182190578287,)"
"(0.30312777402807356,)"
"(0.30301208299040283,)"
"(0.30295453563818614,)"
"(0.30282266869607954,)"
"(0.30266553163896665,)"
"(0.30265427560068514,)"
"(0.3025314284072466,)"
"(0.30250884181000703,)"
"(0.3024593451194332,)"
"(0.3024351186026398,)"
"(0.3022913247424205,)"
"(0.30217078839538625,)"
"(0.30211189926481286,)"
"(0.30208595823032053,)"
"(0.3019294175063033,)"
"(0.30189162408188097,)"
"(0.30177928748726957,)"
"(0.3016868538965036,)"
"(0.30162177770370235,)"
"(0.30151055923364534,)"
"(0.30144734660499456,)"
"(0.3014288598820545,)"
"(0.3013137651726642,)"
"(0.3012214061554007,)"
"(0.3011204001290946,)"
"(0.3010922227779385,)"
"(0.3010112688643858,)"
"(0.30095834319931264,)"
"(0.30086113885753174,)"
"(0.3007632636360613,)"
"(0.3007355335561124,)"
"(0.30069699472240163,)"
"(0.3005713148925164,)"
"(0.30048544110983516,)"
"(0.30043326088195044,)"
"(0.3003258440934446,)"
"(0.30024272844140415,)"
"(0.30019561713136544,)"
"(0.3001729559834249,)"
"(0.300083355076125,)"
"(0.30002185692424366,)"
"(0.29990914761394133,)"
"(0.29980940879263107,)"
"(0.2997883130680688,)"
"(0.2997791442586451,)"
"(0.29966837305880384,)"
"(0.29963154872508896,)"
"(0.29950594343160053,)"
"(0.29952189566566406,)"
"(0.2994086645531396,)"
"(0.2993484336378363,)"
"(0.29933203414304593,)"
"(0.2991839167768183,)"
"(0.29906986569694,)"
"(0.2991046028216245,)"
"(0.29910296287671995,)"
"(0.2989149649159863,)"
"(0.2988943164395463,)"
"(0.2988823149946672,)"
"(0.29870684027933536,)"
"(0.29872599789371984,)"
"(0.2986383350760622,)"
"(0.2985649100294362,)"
"(0.29847277463708355,)"
"(0.298422532511304,)"
"(0.29840650570954463,)"
"(0.2983473929683644,)"
"(0.29827434059508356,)"
"(0.2981112400830923,)"
"(0.2981726637004179,)"
"(0.29807061405904556,)"
"(0.2980432566844489,)"
"(0.29793367821424677,)"
"(0.2978637566589728,)"
"(0.2978188816731039,)"
"(0.2977918970178804,)"
"(0.29769141277453554,)"
"(0.29763513265606445,)"
"(0.2975558187054026,)"
"(0.2974811263863675,)"
"(0.2974387112967534,)"
"(0.2973504521375026,)"
"(0.29729804830538414,)"
"(0.2972041983980235,)"
"(0.29720151485547247,)"
"(0.2970863456023209,)"
"(0.29706390810549177,)"
"(0.2970929053942605,)"
"(0.2969161634875287,)"
"(0.29690267115467683,)"
"(0.2967722205375208,)"
"(0.2967829547748548,)"
"(0.29666517651328306,)"
"(0.2966380427706785,)"
"(0.29652600432873577,)"
"(0.29650781579641966,)"
"(0.2964257437370688,)"
"(0.29647255686823837,)"
"(0.29636648189618625,)"
"(0.29633808093952185,)"
"(0.296222240803565,)"
"(0.2961998032952643,)"
"(0.29610968056039144,)"
"(0.2960595875463523,)"
"(0.29596104142040813,)"
"(0.2959319695642268,)"
"(0.2958643588962865,)"
"(0.29589111989671635,)"
"(0.2957757270063326,)"
"(0.2956709938168859,)"
"(0.29564609637933187,)"
"(0.29560614123823203,)"
"(0.2955731185910959,)"
"(0.29545958930019794,)"
"(0.2954302192689713,)"
"(0.2954182923594977,)"
"(0.2953307786489069,)"
"(0.2952908980383973,)"
"(0.295200104418878,)"
"(0.295154633054452,)"
"(0.29504781263798857,)"
"(0.29507912078689913,)"
"(0.2950186662612723,)"
"(0.29495582632876827,)"
"(0.29487107073678015,)"
"(0.2948214249457958,)"
"(0.29481769778081407,)"
"(0.2947601504402106,)"
"(0.2947064048134486,)"
"(0.29463111614871323,)"
